id,url,place,kind,purchaser,date,contractor,price_info
2021/S 202-528663,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"ČEZ, a. s.",21/09/2021,ZEPRIS s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 354 800 000.00 CZK
2021/S 202-528657,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty budowlane w zakresie zakładów współwytwarzania,"Veolia Energie ČR, a.s.",20/09/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 202-528648,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty budowlane w zakresie zakładów współwytwarzania,"Veolia Energie ČR, a.s.",06/10/2021,"ENEGYia, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 202-526633,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Hradec Králové,Roboty budowlane,Královéhradecký kraj,07/10/2021,S T A K O společnost s ručením omezeným,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 170 000 000.00 CZKCałkowita końcowa wartość umowy/części: 147 874 757.47 CZK
2021/S 202-526615,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,"Instalowanie drzwi i okien, i podobnych elementów",Fakultní nemocnice Ostrava,22/07/2021,BDSTAV MORAVA s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 4 150 500.00 CZKCałkowita końcowa wartość umowy/części: 3 777 777.00 CZK
2021/S 202-526607,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie naprawy dróg,"Krajská správa a údržba silnic Středočeského kraje, přípěvková organizace",07/10/2021,HERKUL a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 105 624 486.11 CZKCałkowita końcowa wartość umowy/części: 66 179 623.33 CZK
2021/S 202-526601,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,30/07/2018,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 28 514.00 CZKCałkowita końcowa wartość umowy/części: 28 514.00 CZK
2021/S 201-525672,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",30/09/2021,SETERM CB a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 032 270.00 CZK
2021/S 201-525672,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",30/09/2021,SETERM CB a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 111 735.00 CZK
2021/S 201-525672,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",30/09/2021,SETERM CB a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 1 174 387.00 CZK
2021/S 201-525672,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",30/09/2021,SETERM CB a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 146 582.00 CZK
2021/S 201-525659,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",30/09/2021,Stanislav Stejskal,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 28 583 925.00 CZK
2021/S 201-521425,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",09/07/2021,"DAP a.s. - vedoucí spol. ""Společnost pro stavby BESIP""",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 406 753.00 CZK
2021/S 201-521425,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",20/07/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 578 896.38 CZK
2021/S 201-521425,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",09/07/2021,Čermák a Hrachovec a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 6 249 149.63 CZK
2021/S 201-521425,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",06/08/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 8 394 888.42 CZK
2021/S 201-521425,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",13/08/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 8 896 464.78 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,21/09/2021,"SG Geotechnika, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 3 169 276.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,23/09/2021,"GeoTec-GS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 12 476 097.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,07/07/2021,"GeoTec-GS, a.s. ",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 11 757 628.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,08/09/2021,"GeoTec-GS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 16 131 663.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,23/09/2021,"GeoTec-GS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 2 597 387.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,26/08/2021,"AZ Consult, spol. s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 12 073 297.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,04/08/2021,"AZ Consult, spol. s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 997 873.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,17/09/2021,INSET s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 42 977 573.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,05/08/2021,"GEOtest, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 11 978 868.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,01/09/2021,"GEOtest, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 6 331 069.00 CZK
2021/S 201-521412,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,17/09/2021,"PRAGOPROJEKT, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 75 919 921.00 CZK
2021/S 201-521406,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy mostów,"Technická správa komunikací hl. m. Prahy, a.s",30/09/2021,"BM Construction, spol. s.r.o. - Stavební a běžná údržba mostů - BM + OK-BE",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 2 615 293.04 CZK
2021/S 201-521406,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy mostów,"Technická správa komunikací hl. m. Prahy, a.s",30/09/2021,Stavební firma HOBST a.s. ,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 8 873 389.40 CZK
2021/S 201-521406,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy mostów,"Technická správa komunikací hl. m. Prahy, a.s",30/09/2021,"FIRESTA Fišer, rekonstrukce, stavby a.s.  -  vedoucí společník společnosti „Údržba mostů - FIRESTA + SUPER- KRETE“  ",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 451 621.63 CZK
2021/S 201-521406,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy mostów,"Technická správa komunikací hl. m. Prahy, a.s",30/09/2021,"SMP CZ, a.s. - vedoucí společník společnosti „Společnost SMP - Santech alfa“",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 162 760.18 CZK
2021/S 201-521406,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy mostów,"Technická správa komunikací hl. m. Prahy, a.s",30/09/2021,Metrostav a.s. -   vedoucí společník společnosti „Společnost MTS + MTS DIZ - Údržba mostů“ ,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 11 581 858.92 CZK
2021/S 201-521389,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,08/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 26 754.00 CZK
2021/S 201-521383,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,08/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 66 076.80 CZK
2021/S 201-521381,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,12/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 64 999 000.00 CZKCałkowita końcowa wartość umowy/części: 40 243.18 CZK
2021/S 201-521376,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,12/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 64 999 000.00 CZKCałkowita końcowa wartość umowy/części: 87 430.02 CZK
2021/S 201-521361,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,08/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 112 617.16 CZK
2021/S 201-521360,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,12/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 64 999 000.00 CZKCałkowita końcowa wartość umowy/części: 82 987.54 CZK
2021/S 201-521342,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,11/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 61 687.40 CZK
2021/S 201-521270,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,09/09/2021,INSET s.r.o. ,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 1 529 106.00 CZK
2021/S 201-521270,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,18/08/2021,"PRAGOPROJEKT, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 1 028 250.00 CZK
2021/S 201-521270,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Badanie gruntu,Ředitelství silnic a dálnic ČR,14/09/2021,"GEOtest, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 932 010.00 CZK
2021/S 201-521254,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie konserwacji dróg,Ředitelství silnic a dálnic ČR,08/10/2021,Značky Morava a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 10 192 885.00 CZK
2021/S 201-521248,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie naprawy dróg,Ředitelství silnic a dálnic ČR,21/09/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 20 181 109.31 CZK
2021/S 201-521247,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie naprawy dróg,Ředitelství silnic a dálnic ČR,22/09/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 673 217.89 CZK
2021/S 201-521234,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie naprawy dróg,Ředitelství silnic a dálnic ČR,17/09/2021,"FREKOMOS, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 12 519 288.50 CZK
2021/S 201-521223,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy tuneli drogowych,Ředitelství silnic a dálnic ČR,17/09/2021,,
2021/S 201-521218,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane,"Krajská správa a údržba silnic Středočeského kraje, příspěvková organizace",07/10/2021,BES s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 115 909 397.90 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,"DAP a.s. - vedoucí společnosti ""Společnost pro běžnou a souvislou údržbu""",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 3 280 634.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,"DAP a.s. - vedoucí společnosti ""Společnost pro běžnou a souvislou údržbu""",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 19 342 666.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 2 090 271.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 16 645 765.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,"PORR a.s., vedoucí společnosti ""Společnost PORR - SWIETELSKY - CHIC""",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 2 058 821.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,"PORR a.s., vedoucí společnosti ""Společnost PORR - SWIETELSKY - CHIC""",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 18 029 427.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/09/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 2 025 845.00 CZK
2021/S 201-521212,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty w zakresie budowy autostrad, dróg","Technická správa komunikací hl.m.Prahy, a.s.",30/06/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 19 056 451.00 CZK
2021/S 201-521201,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Próbne wykopy,Ředitelství silnic a dálnic ČR,15/07/2021,"IMOS Brno, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 752 555.00 CZK
2021/S 201-521201,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Próbne wykopy,Ředitelství silnic a dálnic ČR,11/08/2021,"VIAKONTROL, spol. s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 1 618 715.00 CZK
2021/S 201-521201,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Próbne wykopy,Ředitelství silnic a dálnic ČR,14/09/2021,"PavEx Consulting, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 5 669 169.00 CZK
2021/S 201-521194,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,11/10/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 64 999 000.00 CZKCałkowita końcowa wartość umowy/części: 43 220.84 CZK
2021/S 199-518103,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Krásná Lípa,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,Správa Národního parku České Švýcarsko,04/10/2021,Antistav s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 1 905 062.08 CZK
2021/S 199-518077,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubí,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",17/09/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 646 607.41 CZK
2021/S 199-518058,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubí,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",17/09/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 20 298 324.30 CZK
2021/S 199-518052,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubí,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",17/09/2021,Společnost pro komunikace Ústeckého kraje,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 22 663 294.00 CZK
2021/S 198-515495,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubí,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",10/09/2021,Společnost RD na opravu silnic,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 9 657 577.80 CZK
2021/S 198-515491,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubi,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",10/09/2021,"Společnost ""COLAS CZ a Silnice Topolany""",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 4 867 675.00 CZK
2021/S 198-515485,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie konserwacji dróg krajowych,Ředitelství silnic a dálnic ČR,04/10/2021,Metrostav Infrastructure a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 18 995 004.51 CZK
2021/S 198-515461,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubí,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",10/09/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 5 811 780.00 CZK
2021/S 198-515458,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,06/10/2021,"ČNES+3K+ÚS+PS, VDZ dálnice - vedoucí: 3K značky s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 1 411 800.00 CZKCałkowita końcowa wartość umowy/części: 1 411 800.00 CZK
2021/S 198-515456,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Dubí,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Ústeckého kraje, příspěvková organizace",10/09/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 3 877 029.00 CZK
2021/S 197-514932,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty budowlane w zakresie zakładów współwytwarzania,"Veolia Energie ČR, a.s.",07/09/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 197-514926,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy kolei i systemów transportu,"Správa železnic, státní organizace",25/05/2021,"Chládek &Tintěra, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 197-514926,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy kolei i systemów transportu,"Správa železnic, státní organizace",17/06/2021,EDIKT a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 197-514924,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/05/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 197-514924,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/05/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 197-514924,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/05/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 197-512705,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie konserwacji dróg,Ředitelství silnic a dálnic ČR,05/10/2021,STRABAG a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 480 233.00 CZKCałkowita końcowa wartość umowy/części: 480 233.00 CZK
2021/S 197-512704,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie nawierzchni dróg,Ředitelství silnic a dálnic ČR,14/07/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 10 396 181.00 CZKCałkowita końcowa wartość umowy/części: 10 396 180.46 CZK
2021/S 197-512704,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie nawierzchni dróg,Ředitelství silnic a dálnic ČR,14/07/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 3 699 256.00 CZKCałkowita końcowa wartość umowy/części: 3 699 255.06 CZK
2021/S 197-512704,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty w zakresie nawierzchni dróg,Ředitelství silnic a dálnic ČR,27/08/2021,"EUROVIA CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 1 388 513.00 CZKCałkowita końcowa wartość umowy/części: 1 388 513.00 CZK
